Title ID (2)	Region (1)	Name	Update Version (3)	FW VERSION (4)	PKG direct link (5)	NoNPDRM mirror	Last Modification Date	File Size	SHA256
PCSB00720	EU	Titan Souls	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00720/PCSB00720_T0/10ab22e5936106b9/EP3643-PCSB00720_00-DEVOTITANSOULS01-A0101-V0100-43a56349606c374621ef71f8c4f0278f93e8a358-PE.pkg	 		7326928	62050cca6f3a3d774eb19a87243d7ec60c5da144c97091bcf2af2414867c0ffc
PCSB00731	EU	Grim Fandango Remastered	1.03	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00731/PCSB00731_T2/b34ea26871678b9d/EP2154-PCSB00731_00-GRIMFANDANGOPSVI-A0103-V0101-ba0c3f8c0945c960d7c295601fa21a388c13b13d-PE.pkg	 		30271088	9c45e5481a2fd9f247ca43fdc890f6c63b09067736c5e7b172073ea8d881f877
PCSB00735	EU	Hatoful Boyfriend	1.01	3.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00735/PCSB00735_T0/f93f5cea6a9273ae/EP3643-PCSB00735_00-HATOFULBOYFNDPSV-A0101-V0100-cc13c7f916bc8ed646aa42a1a5aaa65978611d52-PE.pkg	 		20845952	de0babe31461bab07669343233588a0f2b9801f8dc26fd8d5fae5e421127f6d4
PCSB00743	EU	Shovel Knight	1.02	3.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00743/PCSB00743_T1/c03de4bb4ec07048/EP8903-PCSB00743_00-SHOVELKNIGHT0001-A0102-V0100-f40a5eb9103fe9b18f947dcab25af3379df16d78-PE.pkg	 		126700560	fe8e2daab76fc9ad988a1c10eb8c03c14f5546b03f09cd77be74a00ac28d1fc3
PCSB00747	EU	Day of the Tentacle Remastered	1.02	3.57	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00747/PCSB00747_T3/1fea1889891ad31b/EP2154-PCSB00747_00-DAYOFTHETENTACLE-A0102-V0100-160ba283b802e8cb0312ecf185094af98e5def80-PE.pkg	 		284820928	04ac60cdbcbb927fbfaca46077ed27ec002014bb9bf09a517483c3d2f66560ef
PCSB00768	EU	COLOUR GUARDIANS	1.02	3.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00768/PCSB00768_T3/6db6b1ca05e000c4/EP0836-PCSB00768_00-FPLCGMAINGAME101-A0102-V0100-b52cdf7b65ec1150a795293e67561d38f52a4c9c-PE.pkg	 		694049872	19d0b9a4b85266eb659bcba20134f7c555bd57fe3e60ea1e3b0b69485129feb1
PCSB00770	EU	Rugby World Cup 2015	1.02	3.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00770/PCSB00770_T1/7fc81d2e169cebe3/EP4008-PCSB00770_00-RUGBY15CARDDIGIT-A0102-V0100-109c0328413ef82dca0ace7be41bafdfefb21a2c-PE.pkg			125604064	4de6be5708b4659652fda8707a75dc8bb12f769b33a5ae8511a4a0763b9df435
PCSB00772	EU	Metal Slug 3	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00772/PCSB00772_T0/6b71a38862500511/EP0576-PCSB00772_00-METALSLUG3000000-A0101-V0100-efa4b7d43e89bf2718869406c19da157fff65fc9-PE.pkg	 		1993952	54839780084b6868308eac28ced8306e53ed7194b312792b1ace0e28fba13104
PCSB00778	EU	The Swindle	1.03	3.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00778/PCSB00778_T5/7264ef343456a2d8/EP4395-PCSB00778_00-G000000000000705-A0103-V0100-484471327c54dd0e48600dd3269daed289975971-PE.pkg	 		145493712	e5716c45759adaff6a9a5912ca32fa387f37566b0b660ca8e9f25143dd3d413a
PCSB00783	EU	Nova-111	1.01	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00783/PCSB00783_T0/fc70762b63384a77/EP4395-PCSB00783_00-NOVA111VITAEU000-A0101-V0100-1afb0571c2dca2750ea332116605ffa68f6ef648-PE.pkg	 		55329008	5485e543be5a6ea0f0bdde0ae7c6f4ca97d2b7081c2260b6fc07c4e96e42c701
PCSB00786	EU	Super Time Force Ultra	1.02	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00786/PCSB00786_T1/de17f818a05071b2/EP2003-PCSB00786_00-SUPERTIMEFORCEUL-A0102-V0100-5bd071fb2ba4d4718223a2ac7d621d81986b0248-PE.pkg	 		69046176	14fd1c4464ec1309b0aaed249eefb311dd97912301421239b29315f74868d218
PCSB00789	EU	Spider: Rite of the Shrouded Moon	1.01	3.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00789/PCSB00789_T0/2f8a776cddbbacf7/EP0672-PCSB00789_00-SPIDER2PSV000000-A0101-V0100-9c2ada046e453a40c55c4fa37872510485073ffd-PE.pkg			97084240	693ba62547015b0f19a4db645800fdac98e46b46cd96ea1cad403889abc60102
PCSB00792	EU	Assassin's Creed Chronicles	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00792/PCSB00792_T3/d12e8146b423fe29/EP0001-PCSB00792_00-ACCVITA000000001-A0101-V0100-2992c8f64c73c51ca9252326e0e963a41476c3c3-PE.pkg			523555568	33bba1839e34aa0b865e984944bb5d40e61b8c5f7ab7b2e3fc7191c6b28d78ce
PCSB00807	EU	Shutshimi	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00807/PCSB00807_T0/781f32146aa39ddf/EP2148-PCSB00807_00-SHUTSHIMI0000000-A0101-V0100-9cae047c77f2d06f270cf96f9c4a9f13b2abdce1-PE.pkg	 		105388912	f49ecc8eb53070e1c705b8d1b4a9f2d414e543d59c3d0db048a31275c15d13fa
PCSB00809	EU	Crunchyroll	1.28	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00809/PCSB00809_T1/53e14427dc0e6faf/EP8805-PCSB00809_00-20150410XCRUNCHY-A0128-V0100-3960bef8c5e34972f9a1825398b63855b6d36066-PE.pkg			12247248	0a21669d24b4ff5b223c8531d1e59870085291a5e8b6afa09d6a68adf4943ad7
PCSB00811	EU	A Boy and His Blob	1.01	3.57	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00811/PCSB00811_T0/7d6128768f02a3b7/EP1012-PCSB00811_00-BOYANDBLOBVITA00-A0101-V0100-0e60b11b50d789987e3fc87ab9d68956d3d92344-PE.pkg			5415568	392c97d2b8f9b4a49236549ccf4c1ea883276044195c9dd61015b7edaab9e7bc
PCSB00820	EU	The BIT.TRIP	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00820/PCSB00820_T1/8070e066b0fd42cb/EP2148-PCSB00820_00-THEBITTRIP000000-A0101-V0101-8dbe289eebcbb7285b5c1b55357b9b969e933a23-PE.pkg			109598656	faa3161c7ed069230e097bf123d5387c26afcca0843fea06e67c9802dbf0169c
PCSB00822	EU	Corpse Party: Blood Drive	1.01	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00822/PCSB00822_T0/e57c58d3baeee604/EP4492-PCSB00822_00-CPVOL4BLOODDRIVE-A0101-V0100-0b2cf07841789398d50b43485d0870c200b96281-PE.pkg	 		10097552	316a35d9b9c4a4db79bf8fb72e6f3ac3ee359b967d0a4994a7b73a27a7ae6add
PCSB00825	EU	Octodad: Dadliest Catch	1.01	3.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00825/PCSB00825_T0/6f2b539d4e3d2381/EP2104-PCSB00825_00-OCTODADDADLIESTC-A0101-V0100-907cf154d7340692198e11d71b4edb8018e778de-PE.pkg	 		5078864	83a5b53a7df47ebdf7d19abda88efcf9982a33f433d2483880667cec145963f5
PCSB00826	EU	Sky Force Anniversary	1.02	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00826/PCSB00826_T1/106665e3033027a6/EP4179-PCSB00826_00-SKYFORCEANNIVERS-A0102-V0100-b9667ed0fa154ff8fb0ca0fead08a165467dc585-PE.pkg	 		250784112	968ab885669d07a9e217dd2c9ba8ee49d789c1bed5838cc6cee1f00a52240218
PCSB00827	EU	Volume	1.03	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00827/PCSB00827_T2/79482b365f31814c/EP1161-PCSB00827_00-VOLUMEVITAGAME01-A0103-V0100-d0fe07e9395743f81cd27e6dd27cff4b9de7e560-PE.pkg			492741072	e60e2d19f5734e4fcface09f45f68421beb4400b7d69d396f4b152b20124d4a1
PCSB00829	EU	Deception IV: The Nightmare Princess	1.01	3.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00829/PCSB00829_T1/c5921721909b8943/EP4108-PCSB00829_00-DECEPTIONNP00000-A0101-V0100-34af59cb33422e95623a8b8d836becebca962654-PE.pkg			282895808	03647fd7770e219eca723bc0f01501cd8410a2b634e7e587abf5da088e7e3b55
PCSB00829	EU	Deception IV: The Nightmare Princess	1.02	3.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00829/PCSB00829_T1/c5921721909b8943/EP4108-PCSB00829_00-DECEPTIONNP00000-A0102-V0100-010291a222044698c910bda60c3a3f3359288bcb-PE.pkg			282896608	6a094a8f9b36f911818efe8db1ba2d44a37452627e0c916c090a74146149db9f
PCSB00836	EU	Rocketbirds 2: Evolution	1.04	3.57	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00836/PCSB00836_T4/c86de8ac88a44e44/EP5015-PCSB00836_00-RB20000000000001-A0104-V0100-cbcbf4dc00bc814a89cf771e26d5719280d099f8-PE.pkg			483613184	7a74968c500b8a6d5051f2e5c3681430df57c533256879495da486dd078556c9
PCSB00851	EU	Hatoful Boyfriend: Holiday Star	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00851/PCSB00851_T0/c28a64d652f96217/EP3643-PCSB00851_00-HATOFULBFNPSV000-A0101-V0100-f5751e6170a69c25c5aef59bf2700fd463924b33-PE.pkg			1524102816	a443f4cadffd08015f5f391dfc12cd57ee4032ea20bc605e74549e6552084c09
PCSB00859	EU	Skullgirls 2nd Encore	1.03	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00859/PCSB00859_T2/4e7814890b6af79f/EP2032-PCSB00859_00-SKULLGIRLS000000-A0103-V0100-56446787ee0269a8893fffb8db38e8d5f3ee2e9a-PE.pkg			1228490528	ca10956508014aa1a3f50bd5837621d9212b934709fea598bc2315d60a6791a8
PCSB00861	EU	Digimon Story Cyber Sleuth	1.04	3.60 or lower	MISSING				
PCSB00861	EU	Digimon Story Cyber Sleuth	1.05	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00861/PCSB00861_T2/7c39fde617870e2b/EP0700-PCSB00861_00-DSCYBERSLEUTH001-A0105-V0100-088eb5a584a5a3a1091814561c5a3759ffeeee85-PE.pkg	 		141934960	e9dfcc5ac67b015e41b5c77323455e8d7655aa0ab5c339fd873651d38f076981
PCSB00861	EU	Digimon Story Cyber Sleuth	1.06	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00861/PCSB00861_T4/2799bc1058b91ce5/EP0700-PCSB00861_00-DSCYBERSLEUTH001-A0106-V0100-980be9eec565891642d680b246ace1957e1e43bd-PE.pkg			141937792	82475b2728d272f2bdd422e93e5379520478fd714783147df49706c35134dbe7
PCSB00866	EU	The Legend of Heroes - Trails of Cold Steel	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00866/PCSB00866_T0/892ee39e63a0a0d0/EP1063-PCSB00866_00-G000000000000788-A0101-V0100-91857bcd9a4c80a2e5a22f0504b34ca71167a7cf-PE.pkg	 		10848192	8d1422be0796396a5bd0c77121e4748f6ea97beb1a29aa2574674cfd82f534e4
PCSB00867	EU	Persona 4 Dancing All Night	1.01	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00867/PCSB00867_T0/afa19d3bd7b6bdeb/EP1063-PCSB00867_00-PERSONA4D0000001-A0101-V0100-f3c004617b8b49396e6849c688ddd0e950cec2d6-PE.pkg			508164304	b426d95cedd892bd0cfee7ecb5584074872a0b515c3855b7f5d1cc68ce26766e
PCSB00868	EU	Uncanny Valley	1.01	3.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00868/PCSB00868_T0/efb5324f26927820/EP8925-PCSB00868_00-UNCVALLEYPSV000E-A0101-V0100-ace344438fe512731b519289d94c4a9dd18189fe-PE.pkg			39218880	9c0307cfe95320959dcf28546c95b52c5d5d313a3e39439dccec8881b6c72b8f
PCSB00870	EU	Paranautical Activity	1.01	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00870/PCSB00870_T0/be68d6097bc6f3b2/EP8925-PCSB00870_00-PAPSV0000000000E-A0101-V0100-b025b500a65c3030d88d1862e23ce5ca7c21ace7-PE.pkg			78453568	b53dcb541b6eb8915314a30f44c9b62e3152c7136d1f9d49998f307462ab96e9
PCSB00871	EU	DYNASTY WARRIORS 8 Empires	1.01	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00871/PCSB00871_T0/326249a3088b3652/EP4108-PCSB00871_00-SM7EMPGAMEEU0000-A0101-V0100-3527162c7e7fbc8b079442180f3b8193dd9644ca-PE.pkg			11778672	9bb5ba691220e76234d56f1fdf48b86c2c64489637124eb3ca36514b6cc427ee
PCSB00874	EU	God Eater Ressurection	1.01	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00874/PCSB00874_T0/d97cb48c1015fd20/EP0700-PCSB00874_00-DOWNLOADABLEGAME-A0101-V0100-bbd516e4df45c52f071745ac5124bc0c74012672-PE.pkg	 		16091760	b20301032a9bfb3d8a7b7fad4d35d5d50ff42880dcf5ddd870049eebb6b561d1
PCSB00878	EU	Twitch	1.08	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00878/PCSB00878_T7/01683ac9cc16f6a1/EP8816-PCSB00878_00-G000000000000800-A0108-V0100-16eddd08812e426d4c2751e52b89cb9714c46d30-PE.pkg	 		17581600	d3376cec375467a877f8e83e8e7cef03c6eab43eb1289d47260ebb66bd81a7c7
PCSB00878	EU	Twitch	1.08	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00878/PCSB00878_T7/01683ac9cc16f6a1/EP8816-PCSB00878_00-G000000000000800-A0108-V0100-16eddd08812e426d4c2751e52b89cb9714c46d30-PE.pkg	 		17581600	d3376cec375467a877f8e83e8e7cef03c6eab43eb1289d47260ebb66bd81a7c7
PCSB00879	EU	Letter Quest Remastered	1.01	3.57	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00879/PCSB00879_T0/38156c4daa2b32db/EP8925-PCSB00879_00-LETTERQUESTPSV0E-A0101-V0100-d94ad6086e35eb00c7ea500174eb4d51cd26c463-PE.pkg	 		91050176	cbfd262f8741e0f7542a98b47ff36e0c105a47e9e80beef034ffe973ea6df978
PCSB00880	EU	DARIUSBURST Chronicle Saviours	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00880/PCSB00880_T16/dd4717fe1144a920/EP1052-PCSB00880_00-DARIUSBURSTCS0EU-A0101-V0100-9f3d7f8e775ad07800261e2858742b7e8f4bbd57-PE.pkg			35633808	5534bafa54aded82441fa789fed937199096e2ce39e5de5d5476df6299ade3cd
PCSB00880	EU	DARIUSBURST Chronicle Saviours	1.11	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00880/PCSB00880_T16/dd4717fe1144a920/EP1052-PCSB00880_00-DARIUSBURSTCS0EU-A0111-V0100-e22c3759ddef70e004896c43397e7bcfff2d9547-PE.pkg			539217216	1688651bc75b6d48ef1865eff3c68cdf5508d48a19f7bf8fe3dce6a96a7ac411
PCSB00881	EU	Super Meat Boy!	1.02	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00881/PCSB00881_T1/8df37c64d701f15d/EP1051-PCSB00881_00-SUPERMEATBOY0000-A0102-V0100-08eae43bb8472ab8f65d81c9fcc3bb8cbf9b7bf2-PE.pkg			19273664	0b0585273b5ef010a6843e756c7050071bd2079e49076de98a69ffe879f90b29
PCSB00881	EU	Super Meat Boy	1.02	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00881/PCSB00881_T1/8df37c64d701f15d/EP1051-PCSB00881_00-SUPERMEATBOY0000-A0102-V0100-08eae43bb8472ab8f65d81c9fcc3bb8cbf9b7bf2-PE.pkg	 		19273664	0b0585273b5ef010a6843e756c7050071bd2079e49076de98a69ffe879f90b29
PCSB00882	EU	Senran Kagura: Estival Versus	1.21	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00882/PCSB00882_T4/c3a544253e212817/EP4492-PCSB00882_00-0000000000000000-A0121-V0101-4a43ace71d38946e5b61fc9145e2aaeb837eac74-PE.pkg			2066068352	ff14f41cd94423bdb77efd5302e2c5a30d43d9bf60dab4de3b7e922c7516133d
PCSB00882	EU	SENRAN KAGURA ESTIVAL VERSUS	1.21	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00882/PCSB00882_T4/c3a544253e212817/EP4492-PCSB00882_00-0000000000000000-A0121-V0101-4a43ace71d38946e5b61fc9145e2aaeb837eac74-PE.pkg	 		2066068352	ff14f41cd94423bdb77efd5302e2c5a30d43d9bf60dab4de3b7e922c7516133d
PCSB00891	EU	Superbeat Xonic	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00891/PCSB00891_T1/0635a61852fe90dd/EP4034-PCSB00891_00-SUPERBEATXONIC00-A0101-V0100-4beabc8d3776475640ceedf2604200c56506bb5d-PE.pkg			1226190928	3be8d69d2a625405754b4bdc4024499a51b73394167e7e284e5af362b40ce088
PCSB00892	EU	DYNASTY WARRIORS 8 Empires (Free Alliances Version)	1.01	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00892/PCSB00892_T0/3af35f19f14d6565/EP4108-PCSB00892_00-SM7EMPCOOPEU0000-A0101-V0100-c089f7b949e903244aeb8205ce8594584385e1ea-PE.pkg			11783984	9ed921fe1cc12ec889c21e2c24e57ee05d2e5ab153e0565d9d7e67b0854688df
PCSB00893	EU	ONE PIECE BURNING BLOOD	1.02	3.57	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00893/PCSB00893_T6/d39a122962b0e166/EP0700-PCSB00893_00-ONEPIECEBBPSV000-A0102-V0100-ebcf626ba157ea4ec5b1d5e6a3e26450ee9eaee1-PE.pkg			369731232	8b416244beef7fd9b5061c3dcde3912292b19671c04c1797850e87a05f596599
PCSB00893	EU	ONE PIECE BURNING BLOOD	1.08	3.57	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00893/PCSB00893_T6/d39a122962b0e166/EP0700-PCSB00893_00-ONEPIECEBBPSV000-A0108-V0100-5dab9024259867f4e79a9814ddae417c9f64c07b-PE.pkg			536897904	f657f591353f5fdffbef01825867b045338b25fb0431c333efb79106a381ede7
PCSB00895	EU	Dino Dini's Kick Off Revival	1.03	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00895/PCSB00895_T2/b6cb2c2936c75ba9/EP4489-PCSB00895_00-G000000000000817-A0103-V0100-6216c3c426d0a055b7fc171667e1f1cc3271c3ec-PE.pkg			37203696	54e88a52145cc5c5d9b1091c09dc8fc2c1c8d909abc4195e80504fb778aa1f2a
PCSB00899	EU	Super Star Wars	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00899/PCSB00899_T1/7ee1dcbcc7cb03e7/EP1006-PCSB00899_00-SUPERSTARWARSVIT-A0101-V0101-550126980a8d74d84383c3fdb2d25a8d6a44fe54-PE.pkg			2112528	2d147ff04a05f17ab794efe7f9ea03f054230ac72dc7394e830bdd0f58b99480
PCSB00904	EU	Trillion: God of Destruction	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00904/PCSB00904_T0/422f73f36a9eda09/EP0031-PCSB00904_00-TRILLIONGOD00000-A0101-V0100-059165f60174d90e95cc1e5131e5ae6f82580c9e-PE.pkg			7736432	2b48bd265f8b2d2b96d0a5b385272c612d94d63923a94a5d2cdb32414f71714b
PCSB00912	EU	Tachyon Project	1.01	3.57	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00912/PCSB00912_T0/b5e2aae1dd4dc73c/EP1704-PCSB00912_00-0000000000000001-A0101-V0100-5c729948b5927243f5e22b56700a17c876a475cf-PE.pkg			240933264	241e1e2816307c58cd2490a6e9e9dccbf42a9886eba2be25c7769f7bff10af3d
PCSB00919	EU	Crypt of the Necrodancer	1.03	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00919/PCSB00919_T2/26f1bc68db6c53f3/EP1156-PCSB00919_00-CRYPTNECRODANCER-A0103-V0100-6e669954bff730b61ae2592859b2c571e3ebcf6f-PE.pkg			379516240	4eeca0b42b92bb8175fd37a1c6151c79ab75c79d2945b1d6fd9a9226d34779fe
PCSB00922	EU	Hitman GO: Definitive Edition	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00922/PCSB00922_T0/e12b1fd3a1a68b6d/EP0082-PCSB00922_00-HITMANGOPSVSQENM-A0101-V0100-8d65dea8a5ec88860d18df82e7b528678ccd2e37-PE.pkg			367311328	972190b0fb4a7e2869d5e08f21d9def59f872527bdd6d29106f4fd92adaacd6f
PCSB00924	EU	Organ Trail Complete Edition	1.02	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00924/PCSB00924_T1/e01a4922dee6f6ec/EP0664-PCSB00924_00-ORGANTRAILCOMPED-A0102-V0100-eefdb04421cbf63ea85fcf629bc468cfdafed6e4-PE.pkg			136186480	9d3c75690a9e3d91f81d5ee63c5405328ac89b5eb0b76ea6e4da55ac364dc6af
PCSB00933	EU	Stranded: A Mars Adventure	1.03	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00933/PCSB00933_T2/31ad80059842a690/EP4320-PCSB00933_00-STRANDED00001000-A0103-V0100-b73e4cdcfc13a95c5d46f7d7f47cfb387b5f108f-PE.pkg			186061504	1b01b15c0091809c772a259cd92296bbd3871bf8dbb328d45e3fb61f19367014
PCSB00939	EU	Lumo	1.05	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00939/PCSB00939_T4/1130488fd1b3b7e7/EP4034-PCSB00939_00-LUMO000000000000-A0105-V0100-c14e5cb7a508974f18408f45fb35b83beedf35cb-PE.pkg	 		230908880	a0ad15caf0d11bb1827b40e64c29d2f80dfc60f9bc022713eba5d964d495fc44
PCSB00942	EU	Zero Escape: Zero Time Dilemma	1.01	3.57	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00942/PCSB00942_T0/3e9ce43faaa13f47/EP1024-PCSB00942_00-ZEROESCAPE000000-A0101-V0100-0823660e1a0ad151b8531f0d181909f64c547a64-PE.pkg			4141200	afe2a4e3b16e87983558dff99593de54e7366e59cc1ea045255c3829a4ac9dde
PCSB00946	EU	Spheroids	1.01	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00946/PCSB00946_T0/d15631414e385426/EP1704-PCSB00946_00-G000000000000868-A0101-V0100-9b4cce478eda05b8832f1a1d9adc17477246d2f3-PE.pkg			147079792	941ac4c0a270f28432e1a5795e9092e15a03d4a6371f6272b050d4cacff0a7bb
PCSB00950	EU	Siralim	1.02	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00950/PCSB00950_T5/c145007e90c2349a/EP1155-PCSB00950_00-VITASIRALIM00000-A0102-V0101-1ec10fc8e3041d57d9a859835c3430a5efefc654-PE.pkg			52820688	2f8265b19fc2845d1c2453cfc174aec2517faf1adb76f00c303bb11f1f60b269
PCSB00951	EU	WORLD OF FINAL FANTASY	1.02	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00951/PCSB00951_T6/ce09310c013ee31b/EP0082-PCSB00951_00-WORLDOFFFPSVITA0-A0102-V0100-2b65e1ad202207317d520624fbca7417710fc9b1-PE.pkg			544622192	6cfa30535a961fb515bd9ce7342f46afc07470bcb0755e32a98fb8836bc5b8b7
PCSB00951	EU	WORLD OF FINAL FANTASY	1.03	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00951/PCSB00951_T6/ce09310c013ee31b/EP0082-PCSB00951_00-WORLDOFFFPSVITA0-A0103-V0100-528c4be57bd938636a2207b4fb74c67b76de1d67-PE.pkg			554688160	f806e6b398ebc6268f350ef9d764f421c10065ab4b2097ebec9e514aa16f7e9e
PCSB00952	EU	Downwell	1.01	3.57	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00952/PCSB00952_T0/15a9523a8dc95ca2/EP3643-PCSB00952_00-DOWNWELLEUPV0001-A0101-V0100-fe947a6c3d4c19b1bd517a584381b4e81a4c3f0a-PE.pkg	 		314064	d65e49d8aa03749005daacc7ccfe71cce6325abfc807123e469f8b3228c2b708
PCSB00953	EU	Dex	1.01	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00953/PCSB00953_T0/8bd537fd7d893246/EP1160-PCSB00953_00-G000000000000875-A0101-V0100-606ec67da58ebf4ab0363864aa9eb32a07ac24fa-PE.pkg			824877536	c3e4a9d12f6a8a4f2e1b96f10ed2e204a8cb07c6efe2423249807d9f054a647f
PCSB00956	EU	Gal*Gun Double Peace	1.01	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00956/PCSB00956_T2/27abf47d68823cd9/EP4293-PCSB00956_00-GALGUNWAPP000000-A0101-V0100-8aebf6a934d45ba931847303a1fa4850293eb923-PE.pkg			29209392	c66d83ec1fbc4bb12cf9bd373733ba592400342362985c5f043297ca309aed4e
PCSB00956	EU	Gal*Gun Double Peace	1.02	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00956/PCSB00956_T2/27abf47d68823cd9/EP4293-PCSB00956_00-GALGUNWAPP000000-A0102-V0100-12d62470216ff4282944cac3c8f71ffccff2552a-PE.pkg			193351280	566624fa9c1aad4ede574f9317be194c52562fb8518a0fb556bf2d22b490040f
PCSB00963	EU	10 Second Ninja X	1.01	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00963/PCSB00963_T0/e6f7d8b17461b047/EP4395-PCSB00963_00-G000000000000885-A0101-V0100-855429117516fb616c1ee0979a074b6080c13561-PE.pkg	 		214397120	78b61e147989e7d3d5df2f7f388036a165d48e728720b104f8652a7eb730bbbd
PCSB00964	EU	Alone With You	1.03	3.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00964/PCSB00964_T2/c69b8f30ac7bcb50/EP4538-PCSB00964_00-3ALONEWITHYOUPSV-A0103-V0100-d44ac6f8a0e2bd1eb02759297f02f3e046dd4c6a-PE.pkg			188122816	4aa179d3e765baf3284e3a4c518d48d3af31c3f7fa2c51e41073e60e3b2d00bc
PCSB00965	EU	Gem Smashers	1.01	3.63	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00965/PCSB00965_T0/f648a4c859c766d4/EP4358-PCSB00965_00-GEMSMASHERS3D000-A0101-V0100-ecdd3c845a6a92bd6b3c454f3a4bd639860cd0a0-PE.pkg			1565008	6221e89abaf6870561e9d9384060a21cb544e737360f3f1596c4ce3d6bfcda83
PCSB00968	EU	Still Time	1.02	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00968/PCSB00968_T1/8d5359582c4f6896/EP2174-PCSB00968_00-G000000000000890-A0102-V0100-f2621f4d3d7499614e89e8b7383146c481d7ab45-PE.pkg			48478224	e2a03dd72c4aa4c9530de7188888062c83d77fa16bb97a3a4efe7c77473b1949
