Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	Original Name	File Size	SHA256	Required FW
PCSB00923	EU	SwapQuest	MISSING	MISSING	EP8931-PCSB00923_00-SWAPQUESTVITA000			103896384		
PCSB00924	EU	Organ Trail Complete Edition	MISSING	MISSING	EP0664-PCSB00924_00-ORGANTRAILCOMPED					
PCSB00927	EU	THE LAST BLADE 2	http://zeus.dl.playstation.net/cdn/EP0576/PCSB00927_00/EP0576-PCSB00927_00-LASTBLADE2000PSV_bg_1_4ec72bef23d97fa0bf208dcf74e2735657543f5c.pkg	KO5ifR1dQ+e7BhiYmptBVVsamYPs93EMDnHycXRxNQIaEBAchs9/baIt618J2i9ZXKLZ9Jx1c+BojA9uAABS0BQV	EP0576-PCSB00927_00-LASTBLADE2000PSV	2018-04-27 02:00:55		164114992	52f1a32b06822812e26fa45568627f5456b4017b1cd4375fdeb9dc8e26115aea	3.60
PCSB00928	EU	Ray Gigant	MISSING	MISSING	EP1423-PCSB00928_00-RAYGIGANT0000000			1439798848		
PCSB00929	EU	Knock-Knock	http://zeus.dl.playstation.net/cdn/EP1281/PCSB00929_00/EP1281-PCSB00929_00-KNOCKKNOCKGAME00_bg_1_8f82e3aaa3754990bee94b8b606f66f49ca185a7.pkg	KO5ifR1dQ+e7BhgaWRhCVVsaWYLs9/bzd/YGE+6OvkDL8Pkvw6Jb/PzE9wyTjq16vdv2Ve1ojA9uAAD5ExWv	EP1281-PCSB00929_00-KNOCKKNOCKGAME00	2017-10-28 02:56:38		627083248	20409f2770022ddcd9b260101557eaee90628d9b4f92e351de60dc7a7d8d5f66	3.55
PCSB00931	EU	Dragon Fantasy: The Black Tome of Ice	MISSING	MISSING	EP4479-PCSB00931_00-DRAGONFANTASYBTI					
PCSB00933	EU	Stranded: A Mars Adventure	http://zeus.dl.playstation.net/cdn/EP4320/PCSB00933_00/EP4320-PCSB00933_00-STRANDED00001000_bg_1_aafb90cf1434f3057172969b65fd747bfea02721.pkg	MISSING	EP4320-PCSB00933_00-STRANDED00001000	2017-10-22 12:35:05		258920512	a9e3c05f76d17910bf4dd98754282c9df6b592a4695cef3a1cd1f054caab20f6	3.60
PCSB00934	EU	Space Overlords	MISSING	MISSING	EP0806-PCSB00934_00-SPACEOVERLORDS00					
PCSB00935	EU	Risk of Rain	http://zeus.dl.playstation.net/cdn/EP0338/PCSB00935_00/EP0338-PCSB00935_00-RISKOFRAIN000000_bg_1_4e2a64fb8ac4fb3f57453f7df9eecaf7f5a18dc3.pkg	KO5ifR1dQ+e7BhgYG1tAVVsam4LsD/IM9vZ3C3L09INYis9/r8U0xLSyVmtrlUpv7AjOPD0a44MbAADmpRKm	EP0338-PCSB00935_00-RISKOFRAIN000000	2017-09-26 00:00:00		84831392	d47946d8362deebe4612bb855fe4d745a5977f8569ec352476fa5023564acc60	3.57
PCSB00936	EU	Attractio	MISSING	MISSING	EP0700-PCSB00936_00-ATTGCTEAMPSV2015			2270525584		
PCSB00937	EU	Aegis of Earth: Protonovus Assault	MISSING	MISSING	EP4293-PCSB00937_00-ACQUIRESTIIM0001			800045184		
PCSB00938	EU	HTR+ Slot Car Simulation	http://zeus.dl.playstation.net/cdn/EP0546/PCSB00938_00/EP0546-PCSB00938_00-HTRPLUS201512073_bg_1_ffdeee38604d8af8e6ff66fc0021ca7ffa0d8dd1.pkg	MISSING	EP0546-PCSB00938_00-HTRPLUS201512073			195490752	8ae32e38cbf85f43f61dd7a342aeb0ba94f57fd593b06a4f76e34954aecbd759	3.57
PCSB00939	EU	Lumo	http://zeus.dl.playstation.net/cdn/EP4034/PCSB00939_00/EP4034-PCSB00939_00-LUMO000000000000_bg_1_af70b736cc474ed7b31f7c94ed0d512cc35db7f9.pkg	KO5ifR1dQ+e7BpgYGJtAVVsaW4Ls9wn19TdAAvj8x54VFchx4pS813v9T8V3CzwoCy2WDaMphrYAAIuSE9Rl	EP4034-PCSB00939_00-LUMO000000000000	2017-09-26 00:00:00		813750448	5257cc71646645ffd36a58aba32a163f4b27aac811e0b56decbf349391733aad	3.60
PCSB00940	EU	Neverending Nightmares	http://zeus.dl.playstation.net/cdn/EP0355/PCSB00940_00/EP0355-PCSB00940_00-NEVERENDINGNIGHT_bg_1_99069264765f2815bc1e04725a717236ed2f174c.pkg	KO5ifR1dQ+e7BhgYm5pCVVuagO33cw1zDXL1c/H0c/fzdPcIwec/VZ84roppVR+ufS0zWrnH5+JojA9uAAB1BBVb	EP0355-PCSB00940_00-NEVERENDINGNIGHT	2017-10-28 02:53:26		288742976	196267a14e1cacf4f8f328ebacf5e8f2a0e85a73c3203bf6439a7dc06eb1fd9e	3.57
PCSB00942	EU	Zero Escape: Zero Time Dilemma	http://zeus.dl.playstation.net/cdn/EP1024/PCSB00942_00/EP1024-PCSB00942_00-ZEROESCAPE000000_bg_1_562667ed1853603241ea639e65b7d8d2e11f0870.pkg	KO5ifR1dQ+e7BhgaGJlAVVuaGIHsj3IN8ncNdnYMcIVYis9/HhYx/4Xm8eXdDqz8ku12ddZojA9uAABz+xQz	EP1024-PCSB00942_00-ZEROESCAPE000000	2017-10-26 04:58:28		1026231664	a8f5d876d6defabe546fc317bf71e376d269788093c21472be7e7c34c76fdb6e	3.57
PCSB00944	EU	Energy Cycle (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/EP1661/PCSB00944_00/EP1661-PCSB00944_00-G000000000000866_bg_1_024c9672d019558358824ba873593b12c80a2ba0.pkg	KO5ifR1dQ+e7BhiamRlCVVuamIDsR7IP6EQzM3z+c6x9W8FcInX9gmT3Su4t7LmjMT64AQBp+RJx	EP1661-PCSB00944_00-G000000000000866	2018-04-09 20:26:53		236711184	62785f0bf307d46e8d4e7c8b2f209d3e1e4c031b35241da331aa785c35d5211f	3.65
PCSB00945	EU	Energy Balance (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/EP1661/PCSB00945_00/EP1661-PCSB00945_00-G000000000000867_bg_1_870632aa017c4f5e9f15dee276b98e4b162783b8.pkg	KO5ifR1dQ+e7BhiamRlCVVuamILsR7IP6EQzc3z+O6LS9ufXa40W86UrnMpiavpGY3xwAwBa1xQ1	EP1661-PCSB00945_00-G000000000000867	2018-04-09 20:26:53		316734448	fe0f9b8e34c69e42fd8eb8c429ba113928c3da2b01f52368be111b89ff62e010	3.65
PCSB00946	EU	Spheroids	MISSING	MISSING	EP1704-PCSB00946_00-G000000000000868					
PCSB00948	EU	iO	MISSING	MISSING	EP1513-PCSB00948_00-IOPHYSICSGAMIOUS					
PCSB00949	EU	Green Game: TimeSwapper	MISSING	MISSING	EP4174-PCSB00949_00-GREENGAMETIMESWA			258010688		
PCSB00950	EU	Siralim	MISSING	MISSING	EP1155-PCSB00950_00-VITASIRALIM00000					
PCSB00951	EU	World of Final Fantasy	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00951_00/EP0082-PCSB00951_00-WORLDOFFFPSVITA0_bg_1_27a3e22b59ca5b9bb4496c2608542be006002a6f.pkg	KO5ifR1dQ+e7BgBdYQRVbWlqCLI/3D/Ix8Xfzc0tIDjMM8TRAJ//1sx7tav/DNfcm95psgHBTTtGY3xwAwDTCRWJ	EP0082-PCSB00951_00-WORLDOFFFPSVITA0	2017-09-26 00:00:00		2826412768	aa6b92b2a78d81154fc49586eaaebfe8d77c8d18fec7b4a636eda3406ceae411	3.60
PCSB00952	EU	Downwell	http://zeus.dl.playstation.net/cdn/EP3643/PCSB00952_00/EP3643-PCSB00952_00-DOWNWELLEUPV0001_bg_1_c4951e71f988f492cdb52b8fae9514c6f7818012.pkg	KO5ifR1dQ+e7BhibmRhDVVuaGoHsd/EP9wt39fFxDQ0IA9mJz3+/a/a7LZ62/s/1Z3+PrFgUOIWy0GLZMJpiaAsAqEgYmgAA	EP3643-PCSB00952_00-DOWNWELLEUPV0001	2017-10-21 21:35:18		46747840	03bcc526a523c14b92bffa9ee3897fa1544e5327ed359c25ce92ded0ef73fdc8	3.57
PCSB00953	EU	Dex (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/EP1160/PCSB00953_00/EP1160-PCSB00953_00-G000000000000875_bg_1_1152619eb95da194930a315c5a8c3193aa3d2a57.pkg	KO5ifR1dQ+e7BhgamsFUW5oag+xHsg/oRHNTfP7jDVjDyGpy8sbts69lKqUV5UdjfHADAJsxEfcA	EP1160-PCSB00953_00-G000000000000875	2018-03-14 05:38:43		2355324512	9f0f06b991ef3a45a56146fc84b0f416fc3e0342e7cd89c950fda91e6e9e51d8	3.63
PCSB00954	EU	Shu (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/EP8936/PCSB00954_00/EP8936-PCSB00954_00-COATSINKSHUGAME1_bg_1_c4a2cff8beb3d3ed0d8a8c0d11ea1a447759aec8.pkg	KO5ifR1dQ+e7BlhYGptBVVuamoDsd/Z3DAn29PMO9gh1d/R1NcTnv2Ovjty7XhD9+pTfqodPHy89NhrjgxsAACgGGMQA	EP8936-PCSB00954_00-COATSINKSHUGAME1	2018-03-15 20:13:12		1912218048	ff204925ab15653d73cca8fc9171374ae7cc7c2e58ed4f187212dfa1af0bf005	3.63
PCSB00955	EU	A Virus Named TOM	http://zeus.dl.playstation.net/cdn/EP1920/PCSB00955_00/EP1920-PCSB00955_00-G000000000000877_bg_1_9a0c05b45b2ec138e94ff684250f17cabf9e9d19.pkg	KO5ifR1dQ+e7BhhaGsFUW5qaguxHsg/oRHNzfP5L2P3JsC7n/jK5x6fCb84/KENZaLFsGE0xtAUALjoVcAAA	EP1920-PCSB00955_00-G000000000000877	2018-03-14 20:25:16		614125792	fde52b24bea0d5558268287711d2bf4015791c0b337e59f032e4eb802811eede	3.57
PCSB00956	EU	Gal*Gun: Double Peace	http://zeus.dl.playstation.net/cdn/EP4293/PCSB00956_00/EP4293-PCSB00956_00-GALGUNWAPP000000_bg_1_155f87f6e2c1b6ecca44563452554ba7212e21cc.pkg	KO5ifR1dQ+e7BpgYWRpDVVuamoHsd3f0cQ/1C3cMCIBYis9/a4Wzp39wOnOyalbO67DKqS2DPDqYR3p6BAB6jhVn	EP4293-PCSB00956_00-GALGUNWAPP000000	2018-03-14 20:26:00		1402760112	1b6c19b584259892c65b099a8b7678940210ea61a9bb048a9e56db18bcd592f2	3.60
PCSB00958	EU	Mystery Chronicle: One Way Heroics	http://zeus.dl.playstation.net/cdn/EP1465/PCSB00958_00/EP1465-PCSB00958_00-ONEWAY0000000000_bg_1_462909a0ec7681df2795c677b034a762f37ee6fe.pkg	KO5ifR1dQ+e7BhiamJlCVVuaWoDs9/dzDXeMRFiKz38tH9TV+XU3H+h9Ju1w7ofjhUEeHcwjPT0CAHiYFD4A	EP1465-PCSB00958_00-ONEWAY0000000000	2017-12-31 02:56:49		1291251552	0237ac73972a8b5324bc3fb13046f3a530f1d9a2f74c562b30bdf27fb980d1fc	3.60
PCSB00959	EU	Grand Kingdom	http://zeus.dl.playstation.net/cdn/EP1063/PCSB00959_00/EP1063-PCSB00959_00-0000000000000000_bg_1_552a85d15a7853e3680cb3fa27aaf89d669912c7.pkg	KO5ifR1dg/J5YXzXAEMDM2OoaktTS5D9BmgAn/9UPr0/Z/5cedH2SaWXMo0z7Ad5dDCP9PQIAAUJFAQA	EP1063-PCSB00959_00-0000000000000000	2017-10-25 12:49:00		1560581936	c6d34640091b34bef0282d21269181444ce64c36fe6f0a7a3c6ee97eb0a35b7c	3.57
PCSB00960	EU	A.W. : Phoenix Festa	MISSING	MISSING	EP0700-PCSB00960_00-ASTERISK00000000			1622916624		
PCSB00961	EU	Krinkle Krusher	http://zeus.dl.playstation.net/cdn/EP4358/PCSB00961_00/EP4358-PCSB00961_00-KRINKLEKRUSHERPV_bg_1_2fdcf4ef0e1d3f028f69f3a8a97ef227ed62ec7d.pkg	KO5ifR1dQ+e7BpgYm1pAVVuaGYLs9w7y9PP2cfUOCg32cA0KCMPnv2tKQcWtlUfv13MdFTMNqksbjfHBDQATWhR4	EP4358-PCSB00961_00-KRINKLEKRUSHERPV	2017-10-20 07:05:45		481858768	53282eb68519b9f1a80d4b63fb2b7eba3a354c365702b41beec231e854bbfee7	3.60
PCSB00963	EU	10 Second Ninja X	http://zeus.dl.playstation.net/cdn/EP4395/PCSB00963_00/EP4395-PCSB00963_00-G000000000000885_bg_1_c0400230f1dcc3f446d2e455e4d2ccff5723ab13.pkg	KO5ifR1dQ+e7BpgYW5pCVVuaGYPsR7IP6EQLU3z+C+h55BhTFXNtW/bxe0tDvyRQFlosG0ZTDG0BACf9FW5l	EP4395-PCSB00963_00-G000000000000885	2017-09-26 00:00:00		215286320	dfdd928d0927d8b86c575b05d31844636a9382dbe4cb72859cb5cb567651ce58	3.60
PCSB00964	EU	Alone With You	http://zeus.dl.playstation.net/cdn/EP4538/PCSB00964_00/EP4538-PCSB00964_00-3ALONEWITHYOUPSV_bg_1_747cd04be7b059f5bfa61dd6dd0b7b021c359ba1.pkg	KO5ifR1dQ+e7BpiYGltAVVuamYDsN3b08fdzDfcM8Yj0Dw0IDsPnP49HF+5OeXKwuua74ov9zKJLRmN8cAMA7OQWyQAA	EP4538-PCSB00964_00-3ALONEWITHYOUPSV	2017-10-28 02:54:01		483259392	f8b58bd43f17dd5668ec7dfb00ab2ab2210c3cc8ba5595f5a8e402afe2fd4a41	3.60
PCSB00965	EU	Gem Smashers	MISSING	MISSING	EP4358-PCSB00965_00-GEMSMASHERS3D000			230163728		
PCSB00967	EU	Super Blast Deluxe	MISSING	MISSING	EP0552-PCSB00967_00-SUPERBLASTDELUXE			220667696		
PCSB00968	EU	Still Time	MISSING	MISSING	EP2174-PCSB00968_00-G000000000000890					
PCSB00969	EU	Xenoraid (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/EP4403/PCSB00969_00/EP4403-PCSB00969_00-XENORAID00000000_bg_1_e0f44bf6a6eabfb3d53f732b4954228d07678fae.pkg	KO5ifR1dQ+e7BpiYGBhDVVuaWYLsj3D18w9y9HSBWYrPf21Ft5l3rTwaoXBtvcbUlYKrR2N8cAMAysEUZgAA	EP4403-PCSB00969_00-XENORAID00000000	2018-04-26 01:48:18		39814416	10ac1d1e37b282bab367f55ca42f3de986da572f3a0bd338a63e4a43e2163c39	3.61
PCSB00972	EU	Sword Art Online: Hollow Realization	MISSING	MISSING	EP0700-PCSB00972_00-SWORDARTHR0000EU			3092290768		
PCSB00973	EU	Atelier Sophie ~The Alchemist of the Mysterious Book~	MISSING	MISSING	EP4108-PCSB00973_00-SOPHIE00MASTER00			2139731840		
PCSB00974	EU	LASER DISCO DEFENDERS	http://zeus.dl.playstation.net/cdn/EP0806/PCSB00974_00/EP0806-PCSB00974_00-LASERDISCODEFEND_bg_1_21ff2c47a27658cd83cf1951db56e28c47d570e2.pkg	KO5ifR1dQ+e7BhhYGJhBVVuam4Ds93EMdg1y8Qx29ndxdXP1c8Hnv+J7Zktv72jb7f2oN/246DZGykKLZcNoiqEtAAAICRZl	EP0806-PCSB00974_00-LASERDISCODEFEND	2017-10-19 12:10:45		294154128	c995af9616dac807bd5ca6469957a75aa4d3f62444c7cdcfeff7ceb78c33c824	3.60
PCSB00975	EU	Adventures of Mana	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00975_00/EP0082-PCSB00975_00-ADVENTURESOFMANA_bg_1_5aed8396547745055f306d6bef249a34a5fa6745.pkg	KO5ifR1dQ+e7BgBdYQRVbWluCrE/zNUvJDTINdjfzdfRzxGf/57Njf26KyYhlP92+D6uf+IqozE+uAEA8mIVAAAA	EP0082-PCSB00975_00-ADVENTURESOFMANA	2017-10-21 21:35:35		532326688	387845c6100dcf12be914220e246cbf5c227c12c79d686f8231fc3d166c85f0f	3.60
PCSB00976	EU	XBlaze Lost: Memories	MISSING	MISSING	EP1024-PCSB00976_00-XBLAZE2VITAEU000			2482405280		
PCSB00977	EU	Superdimension Neptune VS Sega Hard Girls	http://zeus.dl.playstation.net/cdn/EP0031/PCSB00977_00/EP0031-PCSB00977_00-G000000000000899_bg_1_b6d6391389c54cb8ebbf5f67899bcc632bc511cb.pkg	KO5ifR1dQ+e7BgDtN4SqtjQ3B9mPZB/QiZaW+Pwn3/NNafNBhSNt7FKOStmcuqMxPrgBAKhfEV4A	EP0031-PCSB00977_00-G000000000000899	2018-03-12 23:26:12		1601572048	1dfe738f0591f2b8ca4c635ba71d62b7f69e41ec1df640aa6c32120ff9bbc46d	3.60
PCSB00978	EU	Spy Chameleon	http://zeus.dl.playstation.net/cdn/EP1070/PCSB00978_00/EP1070-PCSB00978_00-UPSPYCHAMELEON01_bg_1_72e747f3861589365a3fa3abbc47acb6fdde774f.pkg	KO5ifR1dQ+e7BhgCnQJVbWluAbI/NCA4INLZw9HX1cfV38/AEJ//dsSrn/01M8eBcyXr3/VsZesoCy2WDaMphrYAAJFeFYUA	EP1070-PCSB00978_00-UPSPYCHAMELEON01	2017-09-26 00:00:00		424475824	f7255c5acc5e1c928ccdbd3505f756baab7e5efba27b40bf21000211dc4e85eb	3.60
PCSB00979	EU	MUTANT MUDDS: SUPER CHALLENGE	MISSING	MISSING	EP0884-PCSB00979_00-MMSUPERCNGPPSNEU					
PCSB00981	EU	Dragon Quest Builders	MISSING	MISSING	EP0082-PCSB00981_00-BUILDERS00000000			282401072		
PCSB00983	EU	Mobile Suit Gundam: Extreme VS-Force	MISSING	KO5ifR1dQ+e7BoBcAlVtaWEMsj8sOMTRAAng899/ieYlmy7s8XnhsPt+es+u0Qgf5AAA6KIVHAAA	EP0700-PCSB00983_00-VSTA000000000000					
PCSB00984	EU	Criminal Girls 2: Party Favors	http://zeus.dl.playstation.net/cdn/EP1063/PCSB00984_00/EP1063-PCSB00984_00-G000000000000906_bg_1_9134b526c5157038664ac371448bc8c3435da3f4.pkg	KO5ifR1dQ+e7BhgamBlDVVtamIDsR7IPKGZghs9/+/emZa9tPdYeFpG89fq2GsvRGB/cAACm4hRl	EP1063-PCSB00984_00-G000000000000906	2018-03-15 20:11:43		1372779392	33b021af8ce029e69a63e4ecbcae19c54753e7dd621e4f393ebfab48088173e6	3.60
PCSB00985	EU	Psycho-Pass: Mandatory Happiness	http://zeus.dl.playstation.net/cdn/EP1063/PCSB00985_00/EP1063-PCSB00985_00-PSYCHOPASSVITA00_bg_1_91f76951e5a891dc21af36cceb60310b82723add.pkg	KO5ifR1dQ+e7BhgamBlDVVtamILsDwiOdPbwD3AMDg7zDAEahs9/nGvmvP1sO2WvXIb0lrj/fyQoCy2WDaMphrYAANIeFkYA	EP1063-PCSB00985_00-PSYCHOPASSVITA00	2018-01-06 15:31:18		1809857744	d77b5f73b5c4c05dac04f2030ad61bafad56657c0c59da5ad452748266db3ea7	3.60
PCSB00986	EU	Odin Sphere Leifthrasir	http://zeus.dl.playstation.net/cdn/EP1063/PCSB00986_00/EP1063-PCSB00986_00-ODINSPHERELE0000_bg_1_e0f583d5f4d3525c826fb7991630d2e321654400.pkg	KO5ifR1dQ+e7BhgamBlDVVtamIHs93fx9AsO8HANcvUBWWWAz38z1xt/2L724x7HtTfmXvl5n2U0xgc3AACQshc+	EP1063-PCSB00986_00-ODINSPHERELE0000	2018-03-12 23:29:48		2433516912	5fafd6f6a7f8befadaedfdb18f59df14674db6c3cc77e8ef7f3b3b68c1b65dc1	3.60
PCSB00987	EU	Yomawari: Night Alone	MISSING	MISSING	EP1063-PCSB00987_00-YOMAWARI00000000			561146592		
PCSB00989	EU	Shiren The Wanderer: The Tower of Fortune and the Dice of Fate	MISSING	MISSING	EP1024-PCSB00989_00-SHIREN5PLUS000EU			415265920		
PCSB00990	EU	MeiQ: Labyrinth of Death	MISSING	MISSING	EP0031-PCSB00990_00-MEIQNOTIKANI0000			1571940496		
PCSB00992	EU	Castle Invasion: Throne Out (3.61+!)	MISSING	MISSING	EP1378-PCSB00992_00-COMCATTRAPCASTLE					
PCSB00993	EU	Claire: Extended Cut	http://zeus.dl.playstation.net/cdn/EP0310/PCSB00993_00/EP0310-PCSB00993_00-CLAIREEXTENDEDCU_bg_1_85ecbc32c5910d608bc342efba37d2643eb8e4f7.pkg	KO5ifR1dQ+e7BhgYG8JUW1oag+x39nH0DHJ1jQhx9XNxdXEOxee/zZWbFMU3K0cd/rJDtrdz5xTKQotlw2iKoS0AACxeFecA	EP0310-PCSB00993_00-CLAIREEXTENDEDCU	2018-03-08 12:30:51		307819024	efe983fb68ae579749b2ae477259d639ec14f0efd4723d63e3cfda1b07fc8cdc	3.60
PCSB00995	EU	Exist Archive: The Other Side of the Sky	MISSING	MISSING	EP1024-PCSB00995_00-EXISTARCHIVE000V			3464641040		
PCSB00997	EU	Delta Strike: First Assault	MISSING	MISSING	EP1972-PCSB00997_00-00DELTA0STRIKE00			206461760		
PCSB00998	EU	Bard's Gold	MISSING	MISSING	EP1612-PCSB00998_00-BARDSGOLDGAME000					
PCSB01003	EU	Toukiden 2	MISSING	MISSING	EP4108-PCSB01003_00-TOUKIDEN20000000			2919084448		
PCSB01006	EU	Wanderjahr	http://zeus.dl.playstation.net/cdn/EP4252/PCSB01006_00/EP4252-PCSB01006_00-WDJRFULLGAME0001_bg_1_d06568bd494358591d52205b72078d2f5b77d83c.pkg	KO5ifR1dg/J5YXzXABMjUyOIakOg00D2h7t4BbmF+vi4O/qCrDLE57+35j5m/LWJX/pWOXn7Nq0wG+TRwTzS0yMApLMTrAAA	EP4252-PCSB01006_00-WDJRFULLGAME0001	2017-09-26 00:00:00		1337104272	e3b1d9f68757a92548751cc0bf5f199a0f442da1037172026d1923e4b3b2fc8a	3.60
PCSB01007	EU	Hatsune Miku: Project DIVA X	http://zeus.dl.playstation.net/cdn/EP0177/PCSB01007_00/EP0177-PCSB01007_00-PJDX393MAJITENSI_bg_1_ba5d4bd63b2ddaef6ce35401881596f33aabe0ac.pkg	KO5ifR1dQ+e7BhgYmptDVBsCXQWyP8DLJcLY0tjX0cszxNUv2BOf/yK8pNPqpm/+92PinQfHjy0oGo3xwQ0Ak4EWqQAA	EP0177-PCSB01007_00-PJDX393MAJITENSI	2018-03-14 20:25:37		2661067760	29503c0dbaeea89cdde44a565e41bce94c88273b2a6ca82007072844c9f06233	3.60
PCSB01008	EU	Active Soccer 2 DX	http://zeus.dl.playstation.net/cdn/EP8940/PCSB01008_00/EP8940-PCSB01008_00-ACTIVESOCCER2DXX_bg_1_c5af6c55b2b458d5f9b4d864681a1d78a909d88c.pkg	KO5ifR1dQ+e7BlhYmkBVGwIdBLbfOcQzzDXY39nZNcjIJSICn/9+ntx1d1rMZk911el2G0Jmuo/G+OAGAIEeFVcA	EP8940-PCSB01008_00-ACTIVESOCCER2DXX	2018-02-08 10:44:18		75838064	1010d21a91891806fe72f1ecb4de7d4156d0ac1f5a8f2c276e9bd79bf27d1d4e	3.60
PCSB01010	EU	Dungeon Punks	http://zeus.dl.playstation.net/cdn/EP0873/PCSB01010_00/EP0873-PCSB01010_00-DUNGEONPUNKS0004_bg_1_50167413425989368532c4259d4914b71bb8ee22.pkg	KO5ifR1dQ+e7BhhYmBtDVBsCIch+l1A/d1d/v4BQP+9gkMvw+a/cdFbId8N48/3syeq/JnnIURZaLBtGUwxtAQAiYxQT	EP0873-PCSB01010_00-DUNGEONPUNKS0004	2017-12-31 13:48:54		295347104	aeeb6b85b05e3657c107b8e0dff72eaf0eb383679b84693f8b5dd2660d89cba2	3.60
PCSB01011	EU	Valkyrie Drive Bhikkhuni	http://zeus.dl.playstation.net/cdn/EP4293/PCSB01011_00/EP4293-PCSB01011_00-APP0000000000000_bg_1_905294672ee0f4c7708458336d029a1e1708500e.pkg	KO5ifR1dQ+e7BpgYWRpDVBsaGBqC7Q8IMEAG+PyX1nLUSIxrR/+z3+nB9l+Tc0ZjfHADAFQ8E5gA	EP4293-PCSB01011_00-APP0000000000000	2018-03-15 20:13:39		3419149984	7651eaf8ed0275277dc703a34e51774c36b4e49e7bab7d8bceddd7f44eb0f53d	3.60
PCSB01012	EU	Steins;Gate 0 (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/EP4293/PCSB01012_00/EP4293-PCSB01012_00-STEINSGATEZEROPV_bg_1_d915650c4f21128caa3d7095e978d9d65a45b47f.pkg	KO5ifR1dQ+e7BpgYWRpDVBsaGBqB7A8OcfX0C3Z3DHGNcg3yDwjD5z//I3VWbNml+ut/rlSsmvjy22iMD24AALDRFXsA	EP4293-PCSB01012_00-STEINSGATEZEROPV	2018-03-15 20:16:02		1629464736	3671307dd3f1a4832b9155ed00ec63b20834b552605f9038d6a38d62f5edd2e4	3.61
PCSB01015	EU	Talisman: Digital Edition	MISSING	MISSING	EP2581-PCSB01015_00-TALISMANDIGIEDIT					
PCSB01016	EU	The Legend of Heroes: Trails of Cold Steel II	http://zeus.dl.playstation.net/cdn/EP1063/PCSB01016_00/EP1063-PCSB01016_00-EDSENNOKISEKI2ND_bg_1_106322ca3a377fdfcd63a1dcbfa3bc3ce6089752.pkg	KO5ifR1dQ+e7BhgamBlDVBsaGJqB7Hd1CXb18/P39gx29fY08nPB57812Wumq9W+m3T9s/w8xcCfSaMxPrgBAB8QFb8A	EP1063-PCSB01016_00-EDSENNOKISEKI2ND	2018-03-20 14:45:48		3239205408	0b921d92b2305bae6849a1fece5f7c763bad9f9c189e78cefa6cd42c2001dd2c	3.60
PCSB01017	EU	Darkest Dungeon (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/EP2483/PCSB01017_00/EP2483-PCSB01017_00-RHSDDPSV00000001_bg_1_2e263c7ef75235a1a9ee47b1efaf080d618dff10.pkg	MISSING	EP2483-PCSB01017_00-RHSDDPSV00000001	2018-03-10 11:00:02		579470400	b2897f74cb7b4427f2b092a536f5de42af5762aba1fb7292746b924ef5b4e8f5	3.61
PCSB01018	EU	Last Wings	MISSING	MISSING	EP1348-PCSB01018_00-0000000000000004					
PCSB01019	EU	Root Letter (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/EP4293/PCSB01019_00/EP4293-PCSB01019_00-PKG000000000GAME_bg_1_14461210b12745f18dd8e833df9a59d3fca209c5.pkg	KO5ifR1dQ+e7BpgYWRpDVBsaGFqC7A/wRtjo7ujris9/cyewxLTeKbmbe//7YfdJ3tKjMT64AQASLRSZ	EP4293-PCSB01019_00-PKG000000000GAME	2018-03-15 20:16:42		1414795632	3ea2c7f93b9341f17d0a38d4872f3b95b12cc28e80e31a64e46815bdd6f4787e	3.61
PCSB01020	EU	GAROU: MARK OF THE WOLVES (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/EP0576/PCSB01020_00/EP0576-PCSB01020_00-GAROU00000000PSV_bg_1_f7751f8e17d0f34bbf9df77ae532672df5d013dd.pkg	KO5ifR1dQ+e7BhiYmptBVBsaGIHtd3cM8g+F2RgQHIbPfw4rpp6TPbP0QnbNxtLg66zaozE+uAEAz80UaAAA	EP0576-PCSB01020_00-GAROU00000000PSV	2018-04-26 21:42:29		161979568	190a944d9c51bdd8e736bc2162609b13bdcc4b2edbbf5f9d0a16bf944ba90c6e	3.61
PCSB01021	EU	Exile's End (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/EP1023/PCSB01021_00/EP1023-PCSB01021_00-0000000000000000_bg_1_e59e78eb3968c0d0bc179b45b6c17a9609636abb.pkg	KO5ifR1dQ+e7BhgaGBlDVANZhiD7DdAAPv/N4GhYtUI2OVSoSVQxWLLpJ2WhxbJhNMXQFgAAcEISAgAA	EP1023-PCSB01021_00-0000000000000000	2018-03-10 11:00:02		100256816	9b78b127204ad27431ddfbd1ea227f61c5b44feff8d59dc34d9609c0f8b11ba5	3.61
